47998847	33852874	2018-04-03 09:19:12.893+00	\N	SCANCAR	\N	52.38905716	4.89029312	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000A98F1340000000A0CC314A40	121173489139	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998848	33852875	2018-04-03 09:19:13.847+00	\N	SCANCAR	\N	52.38901138	4.89018726	E	E13	E13a	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E6100000000000408D8F134000000020CB314A40	121166489135	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998850	33852876	2018-04-03 09:19:14.71+00	\N	SCANCAR	\N	52.38897324	4.89018440	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000808C8F1340000000E0C9314A40	121165489130	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998851	33852877	2018-04-03 09:19:17.507+00	\N	SCANCAR	\N	52.38892746	4.89017105	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000898F134000000060C8314A40	121165489124	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998853	33852878	2018-04-03 09:19:16.627+00	\N	SCANCAR	\N	52.38887787	4.89016438	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000040878F1340000000C0C6314A40	121164489119	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998854	33852879	2018-04-03 09:19:16.013+00	\N	SCANCAR	\N	52.38901138	4.89027262	E	E13	E13a	UnPermitted	\N	DF	81432452	53.000	\N	0101000020E6100000000000A0A38F134000000020CB314A40	121172489134	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998856	33852881	2018-04-03 09:19:36.06+00	\N	SCANCAR	\N	52.38819885	4.89020586	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000020928F134000000080B0314A40	121166489044	MULDER	G0363.10a5ef0c3f3f475184bfdaab66b64058	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998858	33852882	2018-04-03 09:19:20.167+00	\N	SCANCAR	\N	52.38879013	4.89015627	E	E13	E13a	PermittedPRDB	STADSBREED	\N	\N	0.000	\N	0101000020E610000000000020858F1340000000E0C3314A40	121164489111	MULDER	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998859	33852883	2018-04-03 09:19:19.447+00	\N	SCANCAR	\N	52.38874054	4.89015579	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000858F134000000040C2314A40	121163489105	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998861	33852884	2018-04-03 09:19:20.393+00	\N	SCANCAR	\N	52.38865662	4.89025736	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000A09F8F134000000080BF314A40	121169489094	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
